id,Tempo,BeatCount,HarmonicMean,HarmonicMedian,HarmonicMin,HarmonicMax,PercussiveMean,PercussiveMedian,PercussiveMin,PercussiveMax,rms_average,rms_std,rms_max,dynamic_range,zero_crossing_rate_average,zero_crossing_rate_std,chroma_average,chroma_std,MFCC_average,MFCC_std,spectral_centroid_average,spectral_centroid_std,spectral_centroid_max,spectral_bandwidth_average,spectral_bandwidth_std,spectral_bandwidth_max,spectral_rolloff_average,spectral_rolloff_std,spectral_rolloff_max,spectral_contrast_average,spectral_contrast_std,spectral_contrast_max,spectral_flatness_average,spectral_flatness_std,spectral_flatness_max,onset_strength_average,onset_strength_std,onset_strength_max,low_energy_ratio,mid_energy_ratio,high_energy_ratio,class
pop.00030.au,95.703125,49,0.044801198,0.028895792,-0.5322281,0.6311071,0.011112483,0.0037989635,-0.37549672,0.39717636,0.1999956,0.08587198,0.5421859,0.5218946,0.0787383265836557,0.04019542833339228,0.3928957,0.29131976,1.9662223,63.243687,2797.341940703356,757.0234736685064,6974.534129473021,2766.8423360182614,356.5067508675904,3967.945872072988,6030.480981892821,1526.6875875877,9991.40625,12.918309927763268,4.642549146947723,43.375373285211836,2.6059156e-06,7.789824e-05,0.0037749219,1.002474,0.93166584,8.038797,0.20671894,0.3611171,0.43216395,pop
pop.00001.au,105.46875,53,0.06512636,0.043707907,-0.5706934,0.55431134,0.025777387,0.0055501917,-1.149518,1.112842,0.25526556,0.13405886,0.6435765,0.6274497,0.08258129835589942,0.060118955029717445,0.47426122,0.31536877,3.7778945,64.50013,3369.391441865445,1197.4617448966676,8199.103376344321,3222.759548963335,447.6377106240662,4230.750334067792,7437.524503564155,1796.3512999774882,10185.205078125,13.975451951692236,5.373805159454611,47.324171879441124,1.129835e-06,2.120903e-05,0.0010129182,1.32718,1.2612457,11.2863655,0.33737445,0.17501049,0.48761505,pop
pop.00027.au,166.70866935483872,61,0.032045122,0.02214339,-0.34329295,0.27267393,0.011729929,0.0034754616,-0.5805494,0.5743055,0.15494075,0.059979334,0.37587684,0.34660438,0.054046973222920694,0.03328317170605766,0.45163837,0.29655522,3.5806031,72.27857,2373.53374672389,876.2451412061553,5978.589477593213,2686.0947889805902,454.39952356749575,4168.090550960858,5185.598785959776,2000.3569495959161,9883.740234375,17.934538801535524,5.65387156710955,54.23540448595341,1.7463402e-06,4.895962e-05,0.0023804288,1.2968374,1.5315037,12.514758,0.36509213,0.27488914,0.36001873,pop
pop.00010.au,107.666015625,52,0.05111006,0.03590351,-0.48521268,0.54174346,0.00685052,0.0023722914,-0.5357142,0.53186554,0.18228921,0.061550844,0.38055992,0.3461563,0.03490785934477756,0.02807205508696889,0.51024467,0.28432262,6.259841,76.01096,1683.6204134551974,821.4830128528001,5087.128270344699,2198.4075278788246,576.9831608215339,3647.7354572255713,3660.3199982497454,1926.46577539794,9366.943359375,18.783647260487513,5.210535984816264,51.44249130598671,2.9693092e-07,4.848602e-07,1.4388351e-05,0.9194155,1.1068667,13.286843,0.5065503,0.22499,0.26845965,pop
pop.00006.au,92.28515625,38,0.02569648,0.018930014,-0.23263945,0.1992643,0.0028565936,0.001315892,-0.13662253,0.14412028,0.0931735,0.03986193,0.29890803,0.28889808,0.03608558994197292,0.03002381329331848,0.5058667,0.2741149,1.7389641,83.18222,1933.1988610281212,826.8830536178815,5820.864271031059,2504.6104298105975,467.6632724231262,3969.925855136402,4507.368671238543,1922.3773414481416,9625.341796875,16.57996432800051,5.036274328075507,48.33733773688071,6.561017e-07,1.7156791e-06,7.651162e-05,0.9799341,0.8504658,10.763946,0.48908487,0.21383244,0.29708266,pop
pop.00028.au,101.33272058823529,45,0.04319378,0.027316865,-0.48263505,0.53274703,0.011748284,0.0040018405,-0.44240817,0.5878585,0.1909122,0.07809391,0.4483355,0.42859685,0.0652865087040619,0.03725606371446682,0.40885228,0.29611126,5.31743,67.32208,2640.8326484042846,849.9729208023163,5390.105252631779,2821.7279265248744,430.9164439779364,3902.920200028413,5943.014952743126,1829.643142418238,9496.142578125,15.49164030386347,5.637168836036861,58.48028534957466,1.695255e-06,4.003154e-05,0.001906356,1.1619534,1.3779541,13.651652,0.32040888,0.27768102,0.40191016,pop
pop.00000.au,132.51201923076923,65,0.0676336,0.049331218,-0.4900218,0.41709998,0.008426741,0.0022798488,-0.605017,0.5033241,0.18225524,0.093262956,0.5357964,0.5158513,0.06919143647243714,0.05650210378481287,0.46892086,0.30404383,2.312289,68.222206,3050.2246622132657,1035.0899873149683,7204.811994543354,3171.021064396331,418.13004927173637,4125.398026195889,7182.494192337067,1762.067850267941,10056.005859375,14.819560953247407,4.786084950083376,38.81369590443913,1.4173646e-06,2.016143e-05,0.00091889413,1.0421214,1.030837,9.98781,0.3854853,0.1586316,0.4558831,pop
pop.00011.au,184.5703125,78,0.032065783,0.016786927,-0.47222412,0.48995078,0.0011953181,0.0005233298,-0.1203757,0.11996511,0.055394314,0.035734914,0.25381228,0.24040802,0.04474507374274662,0.03064310699887837,0.26830977,0.2990678,-16.76706,93.35323,1936.2521040173024,708.128122650501,6028.692151359474,2287.4610223471273,414.3216251475669,3529.301162668074,3838.611411659878,1578.6017339395785,9603.80859375,15.28160352460599,4.580536710651646,51.1076094828158,1.5931987e-06,2.0869635e-05,0.0010093754,0.82054937,0.40646556,6.6459446,0.33049557,0.39473888,0.27476555,pop
pop.00023.au,103.359375,48,0.03712079,0.021493603,-0.48319075,0.4737997,0.020713152,0.004588249,-0.90096664,0.97295547,0.2044266,0.09696549,0.45677045,0.43451035,0.0974269372582205,0.064241749272184,0.43602023,0.3140622,3.8053145,65.114265,3376.415634354329,1218.9964286333147,7815.386608123267,3084.6328635643813,466.3748361305165,3954.302787339552,7164.51330989053,1940.2246912589217,9991.40625,14.190714456219196,5.254296197202124,48.36396464574895,1.9555043e-06,4.3285436e-05,0.0020270757,1.2830806,1.7327915,19.569672,0.2747569,0.23194215,0.493301,pop
pop.00003.au,92.28515625,45,0.029853452,0.021067342,-0.32865295,0.28975165,0.006657831,0.002051387,-0.3590392,0.30731672,0.12785669,0.046719078,0.34551495,0.31443283,0.04425792583413927,0.027945915153445446,0.48955262,0.2718511,3.4930055,79.26644,1635.0868809929693,744.3563871536134,6214.642896349011,1896.7178851506462,594.3835771071921,4085.058157784396,3308.719191541497,1550.1144019751207,9754.541015625,18.38243576679683,5.2569471648638455,50.55048683051898,2.49928e-06,9.5850155e-05,0.0046872827,0.97837794,0.8594926,10.6447,0.41695228,0.2987522,0.28429556,pop
pop.00029.au,161.4990234375,80,0.055215076,0.035704523,-0.5844922,0.5622321,0.013075594,0.0040241303,-0.83379424,0.75599337,0.2300579,0.08989255,0.49307975,0.4621466,0.06118607954545455,0.03523327747773369,0.4158117,0.31333154,6.7184567,62.92803,2704.4586582046823,846.5649532105285,6028.087641756203,2953.2988196046063,410.13192622642094,4125.442348428531,6305.913016325102,1789.805223430106,9819.140625,15.009074549673427,4.926798753481439,47.81859430870348,1.502211e-06,4.3063657e-05,0.0020750929,1.1032425,1.2991241,13.23556,0.34591937,0.2558501,0.39823052,pop
pop.00012.au,99.38401442307692,46,0.03175436,0.021540876,-0.43716443,0.43179426,0.006853771,0.0033939364,-0.5388853,0.50691205,0.16271544,0.05557526,0.3592192,0.327323,0.06637489422147001,0.03373370252815707,0.4432214,0.294824,3.8439891,68.51301,2493.4802564813585,722.7089828403313,5146.066632241924,2521.9304826359407,413.895388828475,3909.5862226767194,5140.602724032587,1559.2791357810324,9453.076171875,17.989834163422625,5.403813927096431,54.75822191346048,3.1141728e-06,0.00010196977,0.004879902,0.9711788,0.5651964,7.541551,0.28292182,0.30037364,0.4167045,pop
pop.00009.au,105.46875,43,0.017943244,0.011160799,-0.30829623,0.40701866,0.009366695,0.00397628,-0.47553444,0.46549737,0.1565718,0.06443676,0.3869369,0.3711778,0.0923875347558027,0.03924071557165579,0.4913482,0.28362423,3.5612614,64.947975,3046.723092264365,698.3764814703796,7019.4151725778465,2846.703628498405,320.88335492332163,3833.141555381289,6471.223109725051,1221.0782917532922,10012.939453125,16.33345999983121,5.338970456018806,51.19414974758794,3.0332471e-06,8.024703e-05,0.0037723782,1.0825858,0.91328466,11.192642,0.25708422,0.22822037,0.5146954,pop
pop.00016.au,109.95678191489361,35,0.039671063,0.024179276,-0.4273615,0.37348792,0.014982136,0.0017006018,-1.0287962,1.0870112,0.14246458,0.106945805,0.5440337,0.5322544,0.08281457779255319,0.05123711387165886,0.4759797,0.30257708,0.124038436,67.458145,3129.356059284677,991.7803773713259,7073.605445917114,2999.900015846617,380.0776175532786,4010.1230849238545,6793.054592031568,1738.2318004660149,9969.873046875,16.365289456926394,5.641856906025603,42.13849582623062,2.2776667e-06,2.4782348e-05,0.0012021088,1.110358,1.46411,17.711384,0.29972792,0.20461573,0.49565637,pop
pop.00024.au,117.45383522727273,59,0.046270102,0.029462678,-0.7266638,0.73162144,0.015844878,0.0031949962,-0.8315892,0.8142374,0.20206845,0.1043053,0.5218157,0.50754464,0.07775420847437137,0.04998906819853724,0.4593579,0.3121114,4.188022,65.71363,3017.8904136344695,884.9760362794868,7225.301792422183,2986.988356333663,361.6849946078629,4093.3685148233008,6701.4398031759165,1567.8162188613196,10142.138671875,17.387885728528644,5.532421099394667,49.753970018966676,1.2044093e-06,1.4912445e-05,0.00070436706,1.1576673,1.3991292,15.429981,0.26896736,0.27500314,0.45602947,pop
pop.00019.au,92.28515625,39,0.04039317,0.025268074,-0.5654927,0.47520292,0.015864182,0.0048218467,-0.8920157,0.7198274,0.2071095,0.08451078,0.48789638,0.4454353,0.08299307906189556,0.06224927334752138,0.4163319,0.29872072,1.7186974,65.504425,2860.9479402675415,1034.0409241062678,7768.996326315672,2756.4227175924198,431.11091475448706,3909.0870631898456,6013.570181230906,1786.165920914918,10249.8046875,15.054150443141472,5.529181060837233,45.870852085406256,9.350623e-07,1.2473711e-05,0.000600118,1.089809,1.0688434,12.934029,0.25137785,0.31103346,0.4375887,pop
pop.00015.au,103.359375,49,0.041919883,0.024307752,-0.653623,0.6077959,0.013221274,0.0030781827,-0.6378429,0.75321245,0.191518,0.08847979,0.45067355,0.4406122,0.075074989422147,0.04760115203007613,0.43734956,0.30419782,4.4497356,66.266464,2903.282814889531,875.8869232507083,7795.176301971902,2920.276963849322,366.43579565405986,4172.659619926968,6367.68831148167,1622.9852640634365,10249.8046875,18.1709725240888,5.348596825125789,47.68473419702896,2.799804e-06,7.1763134e-05,0.003340674,1.185558,1.5507029,18.300972,0.27377275,0.2720374,0.4541898,pop
pop.00026.au,75.99954044117646,37,0.04553897,0.025855225,-0.52040964,0.69295794,0.011734218,0.003260112,-0.94246554,0.9276407,0.19288075,0.093938276,0.45781156,0.43710783,0.05437261998307544,0.037657982805839645,0.37804735,0.3035572,2.195011,70.33561,2199.869900440163,907.6004864845063,7189.999144042769,2582.738332610324,518.59798202993,3865.0857714985955,4692.264769761965,2163.5199272333684,9969.873046875,17.893338227540333,5.011321659655413,48.73340343346006,7.3782996e-07,9.597868e-06,0.00044710608,1.0691179,1.1585103,15.467442,0.33639514,0.36450973,0.29909512,pop
pop.00014.au,114.84375,48,0.013063004,0.009049315,-0.16344316,0.14501189,0.0034494014,0.0017865977,-0.21330313,0.22180818,0.07736003,0.01946889,0.14045322,0.11324075,0.04585593719777563,0.02159437826722072,0.4866588,0.2827798,-1.1342337,85.44257,1871.9590943288579,544.4707334495647,5196.683195595322,2178.723541774301,365.9144856603949,3901.699712756987,3863.758333598523,1346.039674752796,9216.2109375,10.068648956178672,3.2381088153697113,36.203996329369346,9.807483e-07,6.723273e-06,0.00032755683,1.021178,0.7365249,8.709194,0.35456625,0.3316538,0.31377998,pop
pop.00038.au,93.96306818181819,47,0.061199963,0.04583752,-0.5182711,0.4820739,0.017390369,0.003857354,-0.93739957,0.8020602,0.21707907,0.08919128,0.48871467,0.46187595,0.07878196022727273,0.04594892431535447,0.45620894,0.2895188,4.7157707,62.787083,3009.4739725064123,856.593219487391,6730.103122065342,2835.2225265786856,342.7383626079874,4026.67209485159,6370.459998727088,1482.9983311905794,10077.5390625,19.779371713017728,5.500152003724834,48.86505433460987,1.1233153e-06,1.7319233e-05,0.00081181555,1.1131214,1.3778135,17.65813,0.23896386,0.27629378,0.4847424,pop
pop.00021.au,101.33272058823529,50,0.032522123,0.01779279,-0.4093785,0.35824147,0.015078834,0.0032496457,-0.84735316,0.7997227,0.18808497,0.11080385,0.5273269,0.52156305,0.10069681606624759,0.05262047510439442,0.5659528,0.26628438,3.5286245,63.38189,3227.639212338967,859.3195577100093,6430.59208105927,2850.591144299248,389.9161887445761,3644.1763732236022,6677.8190634546845,1541.2764372440097,9603.80859375,13.718113506836922,5.25924538187384,49.46225254043153,3.1863904e-06,6.423067e-05,0.002803489,1.0841624,1.4550108,18.386406,0.21175855,0.25543886,0.5328025,pop
pop.00031.au,95.703125,49,0.0426314,0.027357168,-0.5993337,0.46561646,0.01156202,0.004049881,-0.40593895,0.39240006,0.19531077,0.08393108,0.52649784,0.50718194,0.08108944330270793,0.04113534711053825,0.4017618,0.29185012,1.7595192,63.7111,2846.825911103165,762.7131284093973,7243.725808560198,2794.584933490777,350.0490587722327,3977.1335010883467,6157.645291019603,1498.249521450883,9926.806640625,13.093828932913285,4.819392675856225,40.77923569714112,2.2058186e-06,5.847941e-05,0.0028005017,1.0796708,0.89168674,7.566058,0.2038567,0.35776347,0.43837985,pop
pop.00002.au,126.04801829268293,63,0.05351241,0.032661214,-0.62186223,0.6322858,0.01189043,0.0029842039,-0.39888987,0.39027807,0.21020123,0.09270579,0.45609185,0.42252415,0.06596651353965184,0.04742452625967771,0.49417683,0.30610156,5.4944863,65.61271,2924.6600835386935,976.0933134781998,5874.436186414101,3093.3804037439927,354.36159450139746,3941.780760939473,6865.995576629328,1693.089190449923,9560.7421875,17.298739149772494,5.272338493612057,44.108799425539765,1.811191e-06,4.3662374e-05,0.0020330115,1.1061354,1.2183104,9.303157,0.36886626,0.1996626,0.4314711,pop
pop.00020.au,107.666015625,52,0.049922045,0.030066827,-0.50212383,0.5776405,0.017507568,0.005531444,-0.6318922,0.644464,0.24389385,0.095002554,0.5276523,0.5092658,0.096815688467118,0.0485778229434524,0.44374686,0.2858554,5.054387,63.375813,3191.359093898197,789.8691115768625,6850.987572909403,2937.0683768010354,304.86001230615113,3961.2533469131695,6792.133620003819,1415.3639344505134,10034.47265625,14.873215846089408,5.416877294654642,56.81363086431111,1.2003259e-06,1.6910988e-05,0.0008033645,1.1469898,1.3451775,13.097689,0.20004463,0.28931788,0.51063746,pop
pop.00032.au,95.703125,47,0.01682102,0.010605179,-0.16019852,0.15771012,0.010330108,0.0020579526,-0.40925574,0.46266946,0.09463833,0.050336223,0.25232938,0.24846663,0.12357217873549323,0.08141648053838192,0.46872607,0.29664117,-3.1127744,76.27255,3774.712101822864,1315.436625272743,7934.4715730684,3191.118963314014,363.58640150042527,4303.400040626041,7682.959163378309,1752.7453523240158,10185.205078125,14.009125646808565,5.317020545097472,42.03681217006725,8.9673385e-06,0.00025928425,0.012457829,1.2108586,1.4122949,13.600012,0.23633079,0.20581867,0.55785054,pop
pop.00034.au,95.703125,47,0.040365905,0.025035635,-0.5298133,0.43754646,0.012929046,0.0033586188,-0.7729578,0.79199785,0.18401682,0.075944625,0.4574309,0.4442117,0.07059810203094778,0.050562769449291424,0.3940201,0.29886225,2.6643658,67.60063,2778.4838471816784,1027.3204733951552,7486.866211692555,2979.2518291307806,396.43165877000854,4149.621182402699,6342.374737461812,1902.5793734284912,10056.005859375,18.60875857564676,5.4262768458567985,50.74082409127739,3.2830467e-06,0.000109171444,0.005290899,1.0757612,1.2299681,13.478149,0.32066536,0.28534567,0.39398897,pop
pop.00005.au,172.265625,79,0.04242704,0.020396018,-0.49687573,0.4675281,0.0049653254,0.0022180765,-0.26521066,0.3327198,0.13850534,0.07915142,0.31928766,0.31466064,0.05581687469777563,0.029102738628299124,0.37729615,0.29630095,-0.7187806,83.67703,2134.6908396310246,676.2975371347662,6379.291178713966,2269.8098954423144,428.11439296510275,3830.5335322112055,4387.958069469196,1486.301258998542,9388.4765625,19.934290467173934,5.195048424013688,47.74997589051231,2.6394328e-06,8.724227e-05,0.004264918,0.94235,0.704494,8.652029,0.3339271,0.30552602,0.3605469,pop
pop.00025.au,74.89809782608695,37,0.054938946,0.035039667,-0.40503383,0.4833407,0.014694264,0.0033212514,-0.6914076,0.70808643,0.18635742,0.0871959,0.446936,0.44467768,0.05804483498549323,0.05312008371228069,0.4188568,0.31193778,3.0895925,73.498604,2593.2026893139355,1204.0594022525402,7843.991405509827,2977.9961048301943,519.7323914864787,4165.660289571938,5975.819099255346,2434.1192153511834,10034.47265625,17.223375933658865,5.986260675691616,49.642809795363576,1.4927625e-06,2.1265878e-05,0.00099418,1.0912384,1.4421086,15.51812,0.44573632,0.20733498,0.3469287,pop
pop.00018.au,123.046875,61,0.04997459,0.036413804,-0.58943576,0.4184593,0.0119433105,0.00384461,-0.59401256,0.69835854,0.20453596,0.06911705,0.44601318,0.41669643,0.07079039228723404,0.04554963432345054,0.47100016,0.2968331,6.452628,65.606,3081.1993896195154,925.9583450258485,7259.229495044753,3206.9120895062374,336.6395401178807,4199.294152038109,7271.039074433554,1459.3787075172233,10163.671875,15.009965918259992,5.1041850149186985,41.009674077037715,1.6114973e-06,4.237676e-05,0.0020474824,1.1265007,1.1994239,10.683082,0.3396083,0.21963482,0.4407569,pop
pop.00013.au,143.5546875,69,0.060232706,0.049362928,-0.36793077,0.54971313,0.0060170917,0.0017104833,-0.7261446,0.9242119,0.17125848,0.057580076,0.4887654,0.4341397,0.028131233377659576,0.025342411086043244,0.49209052,0.29047292,5.8919396,79.01723,1806.3751420876424,931.810636745871,6209.384100723257,2630.074428447307,528.7533222260896,4004.120961633219,4241.383178462322,2661.5556353352445,9560.7421875,19.079442525753798,5.489076200232378,56.359107804934865,6.2917394e-07,1.6185892e-05,0.0007526926,1.0290072,1.2610345,13.734299,0.59304106,0.14958265,0.2573763,pop
pop.00036.au,97.50884433962264,43,0.054959644,0.036048077,-0.577105,0.651907,0.015147496,0.0050003272,-0.46552467,0.55648774,0.25274938,0.09408365,0.5150611,0.49962902,0.0628747582205029,0.05444535922029957,0.45505524,0.30212772,7.116507,64.638466,2597.127166680869,1073.467373073216,8539.03403180226,2914.323747273491,504.4705250608626,4424.587993433702,5976.187488066446,2223.4211328365454,10249.8046875,16.106578014305803,5.0005793563207765,38.8227978651926,7.570724e-07,1.4637382e-05,0.0007034413,1.1541499,1.2382342,13.367984,0.3677044,0.25079057,0.38150507,pop
pop.00022.au,103.359375,49,0.041927923,0.024137385,-0.65279645,0.6050776,0.013238167,0.0030818605,-0.6470044,0.7705185,0.1914844,0.0885441,0.45235053,0.44267318,0.07505610039893618,0.04763776117859161,0.4338389,0.30244824,4.448405,66.27079,2900.667813070036,875.4031030402059,7824.5431393416075,2919.1718222399804,367.25235956925235,4158.793937294247,6364.548235425153,1624.9452891053631,10228.271484375,18.21944270355326,5.434570366441904,51.060117810426334,1.328662e-06,1.560163e-05,0.00072681037,1.1861076,1.55013,18.182611,0.27383524,0.27196208,0.4542027,pop
pop.00004.au,80.74951171875,40,0.03990697,0.02533677,-0.4072847,0.44000515,0.0077542644,0.004388379,-0.2765123,0.27955553,0.20942095,0.055961516,0.41612718,0.3584,0.06595574679642166,0.041563434567978834,0.4384591,0.29090405,7.287305,65.000854,2541.8209327418836,801.145971481843,6123.021504354112,2684.9445233656807,402.57222615800845,4036.086083909305,5512.780677189409,1620.4708976907039,9883.740234375,18.098712482255216,5.00050005283638,53.452003227634606,6.197075e-06,0.00021476795,0.009763874,0.92684233,0.59459263,7.2457156,0.29141894,0.30555022,0.40303084,pop
pop.00017.au,191.40625,99,0.031443775,0.022102492,-0.32517463,0.2959405,0.0046103843,0.0029229664,-0.14723118,0.13777502,0.14260209,0.03457566,0.28270912,0.24088013,0.06801616144825919,0.02928260059511839,0.49264356,0.28513184,3.0512323,69.01426,2619.2702586918977,602.1468882591278,4718.537707496083,2674.364735055658,419.4227248111692,3851.9806238914043,5800.3081442528,1378.751278054556,9000.87890625,12.911648633111136,4.424745294703305,55.02636273581996,1.1380595e-06,1.7406199e-05,0.00083323696,0.909579,0.34094635,4.4802866,0.29069555,0.2775681,0.43173635,pop
pop.00008.au,84.72079918032787,31,0.057101224,0.04190155,-0.46953157,0.55262667,0.0075401594,0.0032207877,-0.55714405,0.6017597,0.19384864,0.048125114,0.3426528,0.29848605,0.06460499274661509,0.0505031229688669,0.4936419,0.29536036,7.0309925,67.37591,2628.3425174287936,932.9436844172501,7172.350246260753,2794.017191395952,398.3507068913032,4037.5666280326836,5787.4496205129835,1710.3336782744623,9948.33984375,17.215621687682482,5.03618129582951,45.00683276812833,8.203452e-07,1.4421433e-05,0.0006885111,0.9307092,0.61156356,7.77496,0.34705412,0.23532838,0.4176174,pop
pop.00040.au,129.19921875,62,0.06087289,0.042381953,-0.5839295,0.54466146,0.0056489925,0.0028730351,-0.28349668,0.22867244,0.19818519,0.07782502,0.4636952,0.43608072,0.04897168157640232,0.020560756106651343,0.3549008,0.29743388,3.950756,72.62118,1805.1739542759417,442.42984911020943,4525.055416134136,2150.702025294867,390.848410975574,3663.896263674265,3494.7467699847252,1199.4062132758402,8957.8125,17.13954332342501,5.785978533643493,53.15311463395045,1.0523879e-06,3.431489e-05,0.0016683,0.93613005,0.5009449,6.323114,0.37045673,0.3233405,0.3062028,pop
pop.00037.au,103.359375,50,0.0342158,0.020529648,-0.45075572,0.45893034,0.01992873,0.0060754195,-0.6219476,0.58944553,0.23670289,0.09900127,0.5717145,0.5659348,0.08787079152562863,0.03761571391035033,0.465883,0.2961795,6.1106224,63.708523,3033.0712559630424,795.3030303970493,7051.262657076846,2799.7866185551557,407.24601121205814,4097.201189374238,6282.10808219832,1475.7960723942167,10034.47265625,15.970564244832593,5.25669797509052,42.26481240445937,5.656761e-06,0.00018082952,0.008164944,1.2517667,1.1982945,10.404296,0.20854852,0.30532676,0.48612472,pop
pop.00043.au,132.51201923076923,55,0.07866296,0.058061846,-0.81797785,0.76880264,0.011732024,0.004093522,-0.35827723,0.34832287,0.25102335,0.080865085,0.4647604,0.43474993,0.055645740147485495,0.044501090835176504,0.5690669,0.27909604,8.350968,64.759766,2463.8808702541965,1060.2399578954596,6385.641555486423,2565.443513178847,500.65145463432094,3790.010440682203,5316.718889224796,1936.3059826119286,9603.80859375,17.863360457557928,5.122035822748751,42.75118988027444,1.3151731e-06,3.8357004e-05,0.0018552152,1.1792763,1.1226633,7.8541846,0.3861917,0.20447512,0.40933317,pop
pop.00041.au,107.666015625,52,0.034386266,0.022590198,-0.41530144,0.3401109,0.0026933758,0.0009381644,-0.2164583,0.21923368,0.08263734,0.036779556,0.22549407,0.2020331,0.03960593719777563,0.03259686502892877,0.347607,0.3096119,-4.8382416,91.767555,1838.2187959528246,810.4842028379937,6377.81535395521,2363.1053286895367,417.4607109472673,3572.734597004924,3885.0897999936356,1872.4054527326675,9216.2109375,20.657811350432258,6.0491582458820945,58.43147176431,6.336152e-07,4.5025486e-06,0.00021460856,1.0150013,0.7377184,9.380464,0.42501992,0.3208723,0.2541078,pop
pop.00039.au,83.35433467741936,39,0.07276479,0.041889846,-0.9866864,0.97870296,0.015678456,0.0048309797,-1.0068625,0.8905538,0.2753384,0.11063469,0.60851026,0.5459177,0.10424568574709865,0.0616470036756127,0.44655076,0.30885768,8.55925,62.083572,3548.605771851293,1054.4458031855893,7329.841588310681,3329.341995597526,380.73773052263545,4158.260480873255,7915.491443641802,1511.5028806498963,9948.33984375,16.392512077718518,5.117131162684834,48.379304130373086,6.39534e-07,7.123673e-06,0.00034091307,1.0616956,0.9527849,11.622066,0.28920838,0.20766418,0.50312746,pop
pop.00042.au,92.28515625,43,0.05479587,0.028449997,-0.54396015,0.7406958,0.016470648,0.004148381,-0.6610309,0.68088865,0.21882635,0.09555618,0.5247982,0.50268984,0.07637719868230174,0.04520106583449869,0.42993957,0.3019419,6.1333537,63.86744,2720.5070327041535,910.1816547754858,6301.184606884324,2755.6051472457416,442.7724933851933,4167.898463730562,5803.544703093177,1810.7159748713534,9453.076171875,13.493808955669671,5.441247917674913,52.67098972868077,7.283039e-07,1.6978431e-06,6.447373e-05,1.1581916,1.2212121,9.8827915,0.29497275,0.25915045,0.4458768,pop
pop.00033.au,99.38401442307692,26,0.028001597,0.01728993,-0.42965475,0.43809804,0.005861555,0.0026907208,-0.40767428,0.49340665,0.13875501,0.052930735,0.26591215,0.26478735,0.0723474144705029,0.02982129824032682,0.47195974,0.29494017,-0.4172997,75.439674,2647.9364966672856,658.8351879640574,6802.512060705396,2570.180710779669,420.3788913051785,3725.3555058493694,5572.643858993126,1449.08694596258,10012.939453125,13.886456991684787,5.049790321181315,41.34285602934998,7.58601e-06,0.00010781475,0.0050415476,1.0267185,1.0366484,21.035288,0.22935109,0.34050775,0.4301412,pop
pop.00044.au,120.18531976744185,58,0.06307896,0.03712096,-0.5901769,0.5444137,0.0144192,0.003724773,-0.6476342,0.65996844,0.21708795,0.10484212,0.47946593,0.46438736,0.07125222890473888,0.04319683094670911,0.5172856,0.30155808,4.045587,63.490143,2858.5568229170453,805.4992797078232,6201.489695690378,2789.1603256861995,364.7568063639445,4457.921078263347,5972.687794360998,1557.4872443559213,10034.47265625,18.861931175945674,5.6709247900765245,54.69053013878431,3.4725795e-06,0.00010917155,0.0052286116,1.2356368,1.5568119,12.4876375,0.2759573,0.24078946,0.48325327,pop
pop.00047.au,109.95678191489361,54,0.050195523,0.03333687,-0.58923465,0.5816393,0.01320275,0.0037274198,-0.90077907,0.7401793,0.2108246,0.10041733,0.590806,0.555034,0.0684139642770793,0.042014750186304906,0.47958958,0.29848227,5.4917293,62.01845,2818.27034319449,877.7787345097709,7257.129749479492,3003.991819181712,372.6172892565548,4157.788156389699,6534.410561990835,1774.118587873173,10142.138671875,19.65262262668727,5.070104043951235,51.02618824773003,1.3412053e-05,0.00049121917,0.022696616,1.1114645,1.095899,9.439318,0.31215873,0.26768592,0.42015535,pop
pop.00035.au,107.666015625,53,0.05042962,0.029720765,-0.7182215,0.76026374,0.015837109,0.006512098,-0.56677467,0.55623704,0.27880254,0.10598446,0.5649263,0.530077,0.08550569692940038,0.039942060912632846,0.43266276,0.29146743,6.472418,62.107883,2931.7635501132304,720.0284875057984,6266.611339902484,2848.7319834147665,344.7521977010331,3799.6345860923334,6390.852950770112,1511.0686373088276,9905.2734375,13.460663172433707,5.056921621616871,44.4897957989965,3.6692202e-06,0.0001248787,0.0059670378,1.093483,0.91886306,9.141131,0.19997029,0.34873646,0.45129323,pop
pop.00051.au,112.34714673913044,53,0.045352735,0.031211592,-0.34815618,0.35536602,0.014581897,0.004973627,-0.8212711,0.8144668,0.20695467,0.07287969,0.4084351,0.3722091,0.12306878626692457,0.06457214245431066,0.47411492,0.29059175,5.3398986,63.064613,3774.5768188200027,994.4808920000348,7274.881149407565,3260.6376664752624,362.24103010226355,4301.382181415997,8020.096323669806,1505.676483671613,10206.73828125,15.467232329289853,5.0751463046885075,38.56865875270197,1.35823475e-05,0.0004941783,0.02303119,1.1007762,0.7869682,11.753814,0.21623333,0.22311336,0.5606533,pop
