id,Tempo,BeatCount,HarmonicMean,HarmonicMax,PercussiveMean,PercussiveMedian,PercussiveMin,dynamic_range,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,spectral_centroid_std,spectral_bandwidth_average,spectral_rolloff_std,spectral_rolloff_max,spectral_contrast_mean_0,spectral_contrast_mean_1,spectral_contrast_mean_2,spectral_contrast_mean_3,spectral_contrast_mean_4,spectral_contrast_mean_5,spectral_contrast_mean_6,spectral_contrast_std_0,spectral_contrast_std_1,spectral_contrast_std_2,spectral_contrast_std_3,spectral_contrast_std_4,spectral_contrast_std_5,spectral_contrast_std_6,spectral_contrast_max_0,spectral_contrast_max_1,spectral_contrast_max_2,spectral_contrast_max_3,spectral_contrast_max_4,spectral_contrast_max_5,spectral_contrast_max_6,spectral_flatness_average,spectral_flatness_max,onset_strength_average,onset_strength_max,mid_energy_ratio,high_energy_ratio,mel_mean,mel_std,flux_mean,flux_std,class
rock.00020.au,101.33272058823529,49,0.022369688,0.38085103,0.006939126,0.0034766125,-0.65385634,0.28998783,0.35645497,0.4005199,0.52951247,0.69180137,0.51888293,0.4230658,0.4078456,0.40996182,0.41685045,0.41049507,0.517836,0.38731238,0.25664118,0.24140798,0.27590355,0.31617197,0.25454265,0.2609059,0.26665416,0.2537727,0.2755937,0.23809995,0.29371852,0.23748453,-144.32137,204.34052,-74.072075,53.314106,-9.160367,-5.1910605,19.203033,-20.92892,14.902763,-11.418463,-8.0117235,12.921768,-14.397067,563.7320534620778,2071.9392174266854,1193.314776130766,7988.818359375,15.078214112903481,9.85298825797689,13.314721848792,15.104728544328207,15.38249940225909,17.736175613889642,67.97009124063123,4.0510309799411,3.244671373807875,3.5377150078279485,3.584715894557181,2.7403744977491433,3.471540550856191,3.9404980028289467,52.65015825995282,24.614003800637235,29.73789340207529,33.97995136484889,26.51284509439455,30.491119855472633,78.81171295200306,3.033412e-07,1.8735092e-05,0.5733762,5.3523517,0.3387781,0.37290284,4.19434,17.24236,0.9814959,0.5733762,rock
rock.00021.au,184.5703125,95,0.026970156,0.31024486,0.006962148,0.0036859098,-0.46427277,0.3439055,0.34781128,0.4413216,0.40463364,0.46712345,0.4715767,0.56977844,0.51752627,0.43432924,0.5284956,0.4315254,0.34211174,0.304634,0.2421722,0.29403192,0.2553889,0.29026836,0.26000196,0.29989746,0.2859449,0.26656708,0.31633672,0.26561013,0.26083153,0.2235754,-134.51532,193.73459,-69.27479,45.438328,-5.021138,-7.400003,14.981262,-18.018751,13.332028,-12.436616,-11.130898,13.734311,-10.944113,504.4187655580568,2026.157116431397,956.4092992923445,8074.951171875,14.001925663706615,9.865774562468415,14.187401087896134,16.005743596761242,16.18712277132743,19.262728097232106,66.6752405630992,3.924804202181255,3.3903532905447715,3.6742260732203436,3.6390672735273637,2.9820400145048147,3.726606714297087,3.548448696357592,39.30128761537665,26.33044396318442,30.6821663190833,31.656224441914027,28.27299884976126,30.483461908235526,77.82566967552818,6.990552e-07,0.00079930195,0.5009874,5.6308494,0.35949486,0.37775522,4.702485,22.447197,0.9547216,0.5009874,rock
rock.00022.au,198.76802884615384,98,0.024267614,0.3547543,0.008459334,0.0041857106,-0.6452778,0.3188858,0.30826765,0.35248744,0.48725522,0.5877531,0.4492037,0.40150702,0.4559305,0.49164417,0.4082088,0.46819973,0.59176916,0.347616,0.25560534,0.24517082,0.2851184,0.30058193,0.2529348,0.2616554,0.29296607,0.2848013,0.2681632,0.24644989,0.30226648,0.22243293,-122.675125,198.24164,-85.934235,48.885098,-13.612317,-8.759263,18.244701,-21.776287,14.177201,-13.58437,-10.492077,11.111661,-15.234152,514.0805677215299,2078.938193192456,1009.7699670404561,8225.68359375,13.58448768274991,9.635855618868852,13.373753983685292,15.809253479888335,15.828331051546439,18.097767143314478,68.45595855437651,4.206492188461314,3.538055292296872,3.549090664142777,3.722887727867629,2.766014642790436,3.470996980512706,3.4238717413726008,49.07980046493914,25.849076822020614,29.616788213402465,35.946917904094256,28.75987116971941,31.382622800977387,78.91489597749981,1.1520474e-06,0.00173403,0.5856823,7.9487886,0.36614326,0.4106168,5.2966866,23.12524,0.9936342,0.5856823,rock
rock.00023.au,74.89809782608695,30,0.045118485,0.36420715,0.0038486149,0.0019724006,-0.24293844,0.23063356,0.2665646,0.23432948,0.38382137,0.44088912,0.35970894,0.44433826,0.391606,0.41498706,0.3580809,0.3203926,0.42292327,0.32447055,0.25620058,0.19563171,0.3007381,0.34547055,0.23462483,0.36385554,0.26662284,0.33724284,0.29571626,0.2412987,0.32892168,0.25606117,-168.56212,194.31822,-71.733864,60.11323,-7.001022,-4.5960455,20.183231,-20.567005,14.786629,-12.346997,-11.417063,9.660996,-12.452566,612.5208024256209,2144.2963738171984,1335.0956331292011,8031.884765625,14.689246320059489,11.191143766288993,16.068182679449446,17.31856426147552,17.954491493149792,18.734825041982216,68.54879751342844,3.9001692476573857,3.9628522485828532,4.1203306999683,4.1013534359990125,3.199288609049434,3.456748030390838,5.458724500787269,40.91155509520125,29.38917196904263,34.37842897789437,44.18258366345467,30.875708851479487,33.74006518062801,77.84894813099541,4.0046103e-07,0.00025032685,0.5690438,7.4031143,0.30371246,0.3854036,3.4847202,17.56606,0.83208334,0.5690438,rock
rock.00024.au,73.828125,37,0.034686252,0.38407132,0.0059448886,0.0030208393,-0.24261193,0.25615922,0.40215555,0.42614833,0.5342776,0.44246453,0.4572775,0.4522046,0.6218803,0.45311642,0.45139983,0.54444224,0.42352912,0.43405545,0.242126,0.25031984,0.31346804,0.2515485,0.26407564,0.25459108,0.31228197,0.26563805,0.26310584,0.30307463,0.24390848,0.27752373,-140.02731,197.45927,-95.811905,54.392708,-1.6187866,-5.2387085,19.915619,-19.200037,14.305231,-11.321199,-8.157489,9.453907,-15.331809,358.24286787748434,2039.2930224550264,725.9854350710772,7515.087890625,15.11196104298404,10.597965997929467,13.753414930747034,15.467341571169166,16.83650908305639,19.155608336394625,65.75778261947663,4.560929772029536,3.496235430967331,3.6350221881443066,3.661277884496775,3.2623172247752943,3.4371007173994106,3.0568754456145673,39.576621710980035,29.69701502797909,41.7789145563202,34.83086791896267,31.345789930536785,29.903206044720957,73.44591337099516,1.5768909e-06,0.002625023,0.5585958,5.6243033,0.30404532,0.44950897,4.1948843,18.816004,0.8999905,0.5585958,rock
rock.00025.au,103.359375,42,0.024464814,0.30647096,0.0050703585,0.0030793822,-0.2314815,0.2086412,0.42726395,0.36405855,0.35059196,0.4034125,0.47947142,0.4517106,0.39480144,0.45882696,0.51763576,0.59257174,0.56993055,0.4998499,0.27804404,0.23987794,0.23420899,0.26509014,0.28778365,0.2841665,0.2644807,0.27782482,0.2800346,0.30968857,0.27752218,0.28717873,-137.09064,194.867,-97.96794,61.769855,-1.4476615,-5.5292606,18.006578,-20.73181,18.928753,-9.737059,-3.5897417,15.181579,-15.39471,395.50355269069456,2119.9594237997608,853.09566959695,8053.41796875,14.939212057307198,9.610451172929013,13.876237198898071,15.112955040746547,15.244516501854118,18.68538043082651,68.47497677897813,4.389873172827482,3.3337131745411583,3.9035623908183865,3.6807287499572707,2.911588436929931,3.412694233602433,2.8321042894599224,42.90181127013871,30.541297321643036,30.605128402736508,33.97157121795474,28.978301390400777,31.423478633895698,76.1566891622426,9.2190317e-07,0.0010168662,0.40606183,5.345254,0.2921075,0.49249253,3.6893704,16.853119,0.91686285,0.40606183,rock
rock.00026.au,112.34714673913044,53,0.030879932,0.31616333,0.00547271,0.0029746227,-0.2875789,0.21609515,0.49480385,0.428455,0.54324013,0.39821517,0.38350853,0.52319485,0.46345472,0.5162541,0.42823148,0.46833715,0.3888772,0.37261036,0.3276845,0.22048761,0.3337818,0.23609042,0.23995242,0.3455512,0.26758635,0.32082036,0.2522419,0.2747614,0.25131914,0.23085797,-146.22942,199.62236,-81.9643,61.12758,-3.2081552,-1.0908039,23.18824,-16.748003,21.019659,-7.477354,-5.1296296,13.952764,-11.581127,504.41971524878886,2121.643050570551,1014.776517893488,7579.6875,15.729672804551258,10.026596441533714,14.032592901636828,16.310372034939817,15.831252232261074,17.855640443798425,67.5277662646472,4.306207239642198,3.3714542966066854,3.913928858391232,4.052751745614518,3.0469552582450747,3.555461988781293,3.4681833760741214,50.40494384848466,27.812266145127424,37.29914344045584,35.388672131865086,28.28953730181084,30.071664002265948,76.8223927478382,1.9898002e-06,0.0036678633,0.58849704,8.354491,0.30525684,0.41136223,4.1092687,18.809927,0.9190913,0.58849704,rock
rock.00027.au,151.99908088235293,76,0.025296187,0.1803754,0.0029433647,0.0015575704,-0.09667358,0.097157374,0.39557713,0.41757688,0.43229917,0.52164596,0.4845725,0.5862271,0.53074074,0.44886643,0.48522362,0.48810565,0.521715,0.42411232,0.2819783,0.2892663,0.24275951,0.29318398,0.24744317,0.3146744,0.2820242,0.25609654,0.2969249,0.29224485,0.31070572,0.28092918,-214.14691,180.14864,-84.47661,67.38023,-13.289383,16.840014,17.817532,-13.801807,22.490988,-13.723391,6.851919,6.588469,-1.3994409,712.6013510164274,2370.323524028384,1237.0525326492157,8527.1484375,13.763412274106187,12.45767794299398,14.445841105626352,16.928863774255486,16.54281893928238,17.937645140690123,71.71116806169698,4.0484721983039265,5.366183829338417,4.083248946643203,3.682873963787817,2.930500482671063,2.9418124996525026,4.7792623648035635,41.259043604311174,34.15010276218757,32.998145405230446,33.495857042090364,27.557283384678822,29.506584159370398,80.17329049989773,1.2378388e-06,0.00040473492,0.5760924,5.999012,0.26723072,0.4566418,1.0835735,5.3484235,0.9882698,0.5760924,rock
rock.00028.au,139.6748310810811,69,0.035510436,0.31439772,0.006257276,0.0027956176,-0.1859973,0.20642152,0.5566847,0.49497622,0.47908935,0.48041752,0.45749465,0.5293926,0.45925647,0.52933306,0.61593837,0.6782583,0.6828286,0.59655726,0.214894,0.2541567,0.24903163,0.27928886,0.26231337,0.25973064,0.23918657,0.24077123,0.2396822,0.22752586,0.26046214,0.22933838,-177.15074,194.70607,-79.08656,50.469265,14.139465,18.182674,20.014242,1.4372532,19.501463,-4.436938,11.128539,1.2990566,-8.717394,576.7839112243998,1976.7373796354416,1241.6454809225697,9926.806640625,12.11982094610727,11.261303353315196,13.886489760705478,16.62057816812911,18.294085686692544,19.697664265369273,62.40346107627076,3.0781554783798866,3.7764121576473157,3.6163321839396922,3.8229117119400633,3.107871894893071,3.318743915657924,5.013142430187411,29.132217272015005,38.134957354018425,28.974661325031672,35.187319439255326,30.36629159298657,31.18292715775334,73.71384224599875,5.6900035e-07,0.00038271397,0.8588892,8.656183,0.2569716,0.37446666,3.518419,18.053192,0.9376994,0.8588892,rock
rock.00031.au,117.45383522727273,56,0.0292999,0.2954707,0.010240804,0.002417157,-0.5407184,0.3381022,0.3458406,0.3797287,0.5319371,0.34218636,0.3669289,0.3832211,0.4739953,0.53884864,0.3368662,0.3424999,0.3760708,0.41496924,0.29645842,0.25728568,0.3244853,0.22533418,0.29036906,0.28114223,0.30765262,0.33501747,0.24063857,0.27075565,0.27823472,0.30566567,-167.39465,167.28726,-62.00794,49.29624,-11.904211,1.5737039,0.7652079,-7.805017,12.6909075,-19.281355,3.9880483,-4.1890287,-6.167841,771.7088817709348,2340.4723820448935,1571.643143307153,9926.806640625,11.86801643813765,10.776991528424684,15.40658978954581,18.455633088051254,17.390853373775794,18.57048628209293,63.972048823585936,4.116573748390653,3.8738736697308784,4.262084678061584,4.624158755507932,3.7841925158223972,3.68886684259263,4.73832536352445,32.683437426527185,27.314124018624504,30.171261898483554,35.751060520935454,31.371775641151476,30.378259984293216,74.87138812993581,1.500939e-06,0.0006822849,1.2025607,15.277003,0.32359302,0.4259316,3.2849886,24.337507,1.066917,1.2025607,rock
rock.00033.au,117.45383522727273,59,0.041759577,0.39965078,0.00496321,0.0020446256,-0.21654476,0.25639552,0.49728614,0.61132485,0.45643297,0.3821969,0.33838058,0.2862149,0.30118135,0.29700378,0.4443829,0.4785583,0.38076136,0.47747412,0.27724594,0.34653366,0.2978677,0.26895997,0.27306995,0.23177561,0.27356276,0.23777671,0.30269882,0.32550356,0.24823453,0.32246375,-193.4387,199.8173,-42.065342,35.915318,4.6442323,9.131987,8.929051,-10.047998,9.589489,-2.6287143,3.6241903,-3.9184594,-6.157975,472.6653877674757,1827.8440219022248,1201.2418120466625,9302.34375,16.544759467334515,10.126432512961472,15.595656919622893,17.81634279725949,19.351772527940856,17.55225435231559,61.935483066772555,3.775370039706233,3.6842330732551467,4.373820686766757,4.062100477491489,3.7762229514400274,3.303612714824352,4.667115949251941,45.215602449438535,27.964699176572786,32.819351470473016,34.53899582946799,32.96824770579636,30.745776095723865,75.16427858899752,1.4292453e-06,0.0021577573,0.98615456,8.916549,0.32990432,0.26052442,3.3214488,21.665974,0.98605376,0.98615456,rock
rock.00030.au,114.84375,58,0.023727458,0.23344648,0.005589347,0.002121816,-0.25197074,0.14995235,0.40384176,0.49377546,0.57020736,0.5910716,0.5620751,0.60459197,0.5174893,0.41564602,0.46512476,0.50482774,0.4687537,0.4852511,0.22983621,0.25814885,0.3045377,0.29082245,0.2838792,0.2862237,0.2546422,0.24707036,0.28586638,0.32875428,0.26252154,0.28590265,-218.39777,161.73836,-45.88384,93.897385,-18.891335,15.114964,21.883791,-14.351371,22.263052,-10.890162,5.475166,-0.36521134,-4.75826,915.7781198783969,2707.502044898779,1312.1137114516814,9194.677734375,20.267143184188722,10.661813968546703,15.638763504574603,16.588513406031204,17.45382404152325,17.133637135014727,66.24834936768848,4.793302020779893,3.854050623364773,4.646499711744564,4.535802522002761,4.278005857940301,2.965219079143549,3.674761694434119,50.95107693286404,27.45098873626703,37.705516390515264,32.982587714844385,33.7831784344534,28.179121726978856,76.54544373453564,1.3597039e-06,0.00108177,1.184602,8.518955,0.16469169,0.4363043,1.720988,8.286966,1.2459704,1.184602,rock
rock.00032.au,92.28515625,45,0.0592022,0.44218877,0.007840855,0.00405276,-0.3209556,0.34436667,0.48826355,0.42157435,0.49311623,0.41485494,0.47577372,0.42200938,0.41477832,0.39752564,0.37792313,0.50416434,0.38751698,0.42280346,0.31482112,0.26435077,0.3269244,0.25829235,0.30914465,0.2950746,0.27491492,0.2744029,0.2564588,0.34056833,0.25162977,0.2845926,-110.85702,181.32277,-74.92096,59.038826,-2.8457053,18.26985,10.916625,-9.252914,18.364279,-12.389006,10.272515,-2.3670554,-1.6649432,518.6426747543123,2292.870231029746,1072.4014886891318,8419.482421875,15.533996513764556,11.989897645910073,15.731478172683293,17.109696989723002,17.734311095315284,17.814965762968317,67.69613407685063,4.879191966327371,3.9331648185280157,4.6065034153383975,4.05794372825865,3.30611096493763,2.869182574168139,3.3186110513949334,49.00794310400549,27.825639459137953,34.4274380830807,34.62583966657462,29.666976962818634,28.375144028260035,77.25327321836947,1.0571612e-06,0.0015791117,0.65295804,6.8270164,0.2863829,0.41694343,8.949602,47.874752,0.9393915,0.65295804,rock
rock.00029.au,126.04801829268293,61,0.04237325,0.3984643,0.0075452426,0.0037700445,-0.26642197,0.23677424,0.6377935,0.59820443,0.59244406,0.4986012,0.47422296,0.47588992,0.48413208,0.4908667,0.44109693,0.51201177,0.48062116,0.5401692,0.30536494,0.24502273,0.2722562,0.26945192,0.26499394,0.28449622,0.2692774,0.28107548,0.24379848,0.2875211,0.24576904,0.26378146,-131.3053,185.04028,-73.35143,71.99879,-6.3665257,11.418886,18.553486,-11.061355,16.959883,-10.929902,6.202173,1.4832785,-3.9800587,630.5136602424257,2316.308888774547,1166.7034735505804,8225.68359375,14.357502951551336,9.883385620703933,14.119235179075748,15.567549174815683,16.023859748463583,16.32262482156951,67.12920409083078,3.1636772809184563,3.4626450522478742,3.774894970882059,3.5379358399685987,2.803984599467838,2.461090484538102,3.6636796190426835,33.51877650834759,33.150593604432444,38.78719650983014,35.4329912369834,26.992847581842206,26.159902769981212,75.35922750057385,2.4270569e-06,0.0038861833,0.7442294,6.0624485,0.25025436,0.41479748,5.9838595,31.479963,0.9637775,0.7442294,rock
rock.00035.au,132.51201923076923,63,0.029636806,0.20594054,0.004116452,0.0018931418,-0.15702476,0.17627853,0.66002285,0.6219962,0.59950477,0.5585869,0.5730938,0.51281,0.48703152,0.43069947,0.5098837,0.5987599,0.63516784,0.74152106,0.24391317,0.23348206,0.248669,0.2286341,0.27415216,0.2506078,0.22475965,0.18571632,0.23486626,0.26666224,0.22626041,0.2497635,-204.47923,186.54715,-40.699627,57.717632,-0.19882534,16.93136,12.425627,1.101545,25.269474,-4.9521875,8.839381,2.4804409,6.3972554,622.7182021423212,2231.800251006207,1685.5881994975725,9151.611328125,16.637261465230708,10.05100337873785,13.345314145518769,16.334705961721234,15.183772250404129,16.1737351793659,64.72654645058431,5.127566719516737,3.4823820275590096,3.6042041001190097,3.847032457690269,2.7782420756337474,2.393337905592235,4.442935445745037,49.87425351765961,28.52407004239063,33.190894584163814,36.41000822141494,25.76175175540584,25.656244656493328,74.01777814333423,2.101048e-06,0.0036181924,0.9424468,8.568815,0.23618418,0.27722314,3.0194256,15.450104,1.0154648,0.9424468,rock
rock.00034.au,132.51201923076923,69,0.046518948,0.35286462,0.007143952,0.004232023,-0.18919723,0.18097772,0.5550654,0.4247534,0.40274635,0.41185573,0.52706015,0.5960695,0.5252754,0.5199845,0.520293,0.58065164,0.42839786,0.45018947,0.28069174,0.22636248,0.2574478,0.22332536,0.27204242,0.29121676,0.24905536,0.2729694,0.25443923,0.28780127,0.22465156,0.26015615,-119.427155,178.53616,-86.23085,77.18861,-14.417976,23.79302,14.143101,-12.863009,26.659224,-15.535505,15.179996,2.8655655,-4.1520433,536.8621078556669,2559.8250829985054,1166.9748664510041,8397.94921875,17.005239045988628,12.395050238121955,16.49121290765451,18.138979293430694,17.617952421608805,17.492504464367357,69.89744435322751,4.748609798257284,3.842305294545109,3.587441445085194,3.88981053509967,2.8749061332017782,2.6474722992121396,3.078535565110114,53.87873768436341,30.24412481114269,31.538603009535574,35.99897180740529,29.26648087309212,29.70301624488003,76.65902587943506,9.3537915e-07,0.00088771863,0.43967086,5.9093046,0.2525166,0.47212383,6.3081384,27.091806,0.9154288,0.43967086,rock
rock.00036.au,135.99917763157896,52,0.044403385,0.42997587,0.009365016,0.005079641,-0.25261274,0.28090775,0.4901639,0.41833824,0.5081331,0.46281314,0.5414639,0.58441997,0.45112783,0.48827142,0.51079315,0.5760299,0.40621024,0.42695448,0.25681707,0.23653512,0.2878796,0.24546602,0.27175707,0.2775264,0.2291987,0.30566937,0.27391344,0.2960004,0.22783895,0.23665069,-94.890274,183.56837,-86.5384,68.37382,-19.376663,24.171774,11.675353,-18.645452,28.317032,-11.640978,13.873501,3.8725815,-0.9656483,653.2503594081741,2551.1746416678516,1371.8518692978005,9087.01171875,16.285130712581054,10.208409865744771,14.428265988533974,16.32197125756234,16.724104816135668,16.69959847675672,69.91670841804584,5.071036220628687,3.6025059644542323,3.791056658616274,3.938027798490015,3.162420628127397,2.678476559591117,3.634725440542773,43.18600684282027,38.886912538804495,32.03720444222143,34.58270044673929,31.43208040404818,29.931549305192974,75.13515787635583,3.3849017e-06,0.0054917727,0.67715716,7.0274014,0.27934065,0.47949168,7.897565,33.14106,0.95808196,0.67715716,rock
rock.00037.au,129.19921875,62,0.016498415,0.25263283,0.008097846,0.002896213,-0.23834538,0.20009178,0.5419932,0.42590722,0.46158445,0.4584978,0.5792612,0.54393363,0.51591897,0.5848292,0.46134672,0.44563442,0.4577395,0.49496058,0.2943637,0.23411791,0.265248,0.23061292,0.28086832,0.26602513,0.257896,0.28728217,0.2389463,0.24891263,0.25093293,0.25357094,-162.79657,184.08253,-84.82,61.37508,-9.80295,15.402007,5.584049,-9.085082,24.996212,-15.322268,7.903023,-1.1047838,-0.88509107,616.0587625619266,2318.61212468763,1282.7032683791501,9603.80859375,12.184590065267033,10.546839439929492,14.169261845337356,16.23183396596684,16.410752387804667,18.826577620050582,67.44396075893141,3.0140550846869862,3.4164644213507183,3.93311171671913,3.6776982605655197,3.1665322503449174,3.7246948961975717,3.535643486685513,27.038437363718067,26.293973835629494,29.741787977082517,31.320176926043743,30.18003979510813,33.0337773788586,77.25849243541357,1.3303307e-06,0.0007967048,0.7729214,7.5248346,0.28573784,0.46807286,2.1760468,9.129136,1.0100243,0.7729214,rock
rock.00038.au,132.51201923076923,61,0.05674177,0.5302813,0.0074435007,0.0040465025,-0.29047036,0.41661066,0.47028992,0.50318146,0.4032245,0.37559515,0.35955653,0.4375771,0.5249744,0.44916916,0.51082295,0.48459765,0.5040861,0.5038959,0.28836703,0.29212707,0.24708696,0.2526903,0.25599638,0.26059794,0.31236485,0.25078434,0.2976549,0.28303918,0.30025697,0.32597113,-100.34044,163.21884,-80.70073,51.82198,-20.070854,17.296675,11.909751,-7.455477,27.127165,-11.22462,12.091575,0.83029723,-1.8060923,606.4943469976155,2534.8040033536327,1300.3804870156296,9022.412109375,14.51639833485171,10.645365371518139,14.10879323908739,17.066551384752923,16.78640243607956,17.397190981257893,70.43448893896051,5.653258283399144,3.5829905684661423,3.8403808569285607,3.883604080520365,3.1696174094598852,2.7612954314274716,3.5576446946950835,52.355808630295726,28.67552577192155,36.600217595933444,36.30626431220852,29.235746354221664,26.93538518273629,76.75044192404215,7.3727796e-07,0.0004841003,0.59863466,6.3644757,0.29837894,0.46679068,8.9634905,59.751972,0.9764961,0.59863466,rock
rock.00039.au,71.77734375,36,0.032127224,0.3013513,0.0055956487,0.0027354523,-0.15692568,0.27740198,0.4798078,0.41422993,0.51851714,0.43284452,0.58591485,0.45742202,0.5394473,0.4138895,0.46839133,0.6938018,0.5291189,0.56540674,0.2499327,0.22476399,0.27449676,0.1986396,0.28479743,0.21599965,0.2640674,0.25239417,0.23408358,0.28219408,0.24102287,0.2612961,-138.67557,185.19592,-74.10119,50.08748,-18.01681,31.337866,6.6146636,-12.199201,22.389374,-14.3310375,16.685917,-7.2129006,-2.9727292,439.8009648764784,2529.963425987655,1243.2788234481827,8785.546875,19.163864648669808,10.577009167635804,12.166526803000513,17.20256821987017,18.01681931945264,16.558248015266035,67.56510415184837,5.5217580420818875,3.8684869443965892,3.204961382531833,3.9734115419344,2.9947027895750304,2.1544005778943722,2.512781079095245,47.849588583004675,34.64397436189057,27.048851389441793,37.184383912315184,28.84804997893095,26.19687905028281,72.64998234026449,1.5047306e-06,0.0014188727,0.5011774,6.1428204,0.32879362,0.39838356,3.8296602,16.242,0.8730988,0.5011774,rock
rock.00040.au,112.34714673913044,52,0.035795502,0.40320313,0.006942543,0.0029048822,-0.27996442,0.27491164,0.4769719,0.49517548,0.56212634,0.5855306,0.5355698,0.45822495,0.44155207,0.48314312,0.48466298,0.44031805,0.41316766,0.48579726,0.2854634,0.27756646,0.3016361,0.32082486,0.29651377,0.28753176,0.26652688,0.28882706,0.29088965,0.2805483,0.25704402,0.28477883,-151.79358,157.77487,-73.02002,73.39116,-7.1055217,19.934072,9.237176,-8.416325,20.351397,-12.63311,16.64347,-1.7689722,0.2763424,648.7864227486572,2656.8020353875118,1290.4844963740775,9711.474609375,22.71966700680092,10.40381152419075,13.573755517200345,17.15952084160817,17.1714478438101,17.949780826816422,67.78835573423127,5.296433832866031,3.37791915838844,3.9445786501740043,5.104323682164881,3.7861134931094744,3.109129524473632,3.309344405398485,50.322197258320685,24.894688100493774,30.725562119891364,37.362847617068354,32.126161682101596,28.854214748180016,76.73321870490224,1.5195051e-06,0.00069113873,0.96598214,11.678376,0.22904018,0.50495505,3.8900592,22.730604,1.0726062,0.96598214,rock
rock.00041.au,117.45383522727273,51,0.03317816,0.36377394,0.0070168516,0.0029456161,-0.2914599,0.2872606,0.6180841,0.3973804,0.34853142,0.3521998,0.38850102,0.4087295,0.41798425,0.5425459,0.34029362,0.4154837,0.46603104,0.5668924,0.3071292,0.2367332,0.2564351,0.2607752,0.25176817,0.26600605,0.2615672,0.31896654,0.22352208,0.28425542,0.27027473,0.27405974,-125.52924,177.65173,-85.27374,54.98637,-17.921562,26.343605,11.28606,-6.1099687,22.06238,-16.220741,17.160933,-5.1467075,-1.9369222,637.7203997459458,2536.2204268808473,1299.7295774565466,9991.40625,19.147267868333255,10.900003903072506,14.245968899708739,17.188455185225326,17.49478395638071,17.625408942770292,67.0741796316746,5.150046250169515,3.794647939870457,4.017730471637936,4.0449883794435895,2.9614246810458313,2.733082469132581,3.210829147929901,51.073875539915186,29.70269185648279,33.581069202702984,35.528153684738676,29.809934255481934,29.277146245521266,76.65630515934681,1.3452213e-06,0.0011191338,0.65302515,8.22542,0.32728752,0.44945717,4.5135193,21.114515,0.9171524,0.65302515,rock
rock.00044.au,92.28515625,45,0.052381635,0.5146584,0.0045071733,0.002172497,-0.16405237,0.264199,0.5348419,0.31876558,0.27104503,0.29030436,0.39791438,0.39662716,0.3762921,0.5364116,0.4226374,0.42187607,0.23945041,0.31930548,0.34100488,0.22322157,0.25892055,0.24151704,0.30396274,0.30339578,0.23188192,0.3385956,0.22320455,0.35003877,0.17329308,0.23389837,-189.36287,199.90456,-29.276506,36.234295,-7.6724143,10.200342,10.852734,-1.122877,13.896054,-7.778103,6.300158,-4.578382,-4.2375717,459.0700577476505,1920.8815021839732,1399.358835073597,7816.552734375,16.829117497536878,10.102509476636413,16.45544767929298,20.157579472310378,20.12296326873663,18.569476128686244,60.48269332038566,4.559484767967888,3.395646716268854,4.2479496827645224,4.146074188697658,3.7602797242739863,3.3840868464548866,4.995563018204454,49.34926712334151,28.264250823196654,35.06809372279758,37.657638360245734,33.550932594043665,31.703682034238746,68.53124313611605,8.7379055e-07,0.0014053122,0.8464123,7.973605,0.36842164,0.21361586,4.155489,21.753242,0.9231584,0.8464123,rock
rock.00042.au,161.4990234375,79,0.017011566,0.17382896,0.0066731675,0.0023917574,-0.40661833,0.27244252,0.5112812,0.43438187,0.49182826,0.46480772,0.51844275,0.46578765,0.46398667,0.49783581,0.49154174,0.5859615,0.49875674,0.5357624,0.29165962,0.2499807,0.2946182,0.2638351,0.2973187,0.28387794,0.25569698,0.27338028,0.25187358,0.30689916,0.24722922,0.27223903,-158.64133,168.22458,-64.95484,63.004173,-9.641672,17.50516,6.9741607,-8.002904,17.306826,-14.591052,13.488127,-5.6495004,-3.9202754,769.5079876584007,2576.6698129082833,1581.9548511091273,9302.34375,18.365294102514024,10.916696013796537,14.111638339866717,15.420880561052037,16.13967015082646,16.601312501362774,67.06119614252847,5.3820419269482,3.8099497538098466,4.198952628664405,4.153023016725255,3.2021962682276093,2.8894374521431674,4.553797442607005,44.903907611450265,30.401630043826984,30.992004461763607,41.666870442543384,30.044409270131,28.831900871521448,76.99940717262305,4.201058e-06,0.006403987,1.0312688,11.636492,0.2606669,0.45136297,2.7128167,15.3211355,1.0238875,1.0312688,rock
